model_name,package_name,module_path,model_kind
SpectrumLookupIndex,bijux-proteomics-core,bijux_proteomics/io/spectra.py,jsonmodel
SpectrumMetrics,bijux-proteomics-core,bijux_proteomics/io/spectra.py,jsonmodel
SpectrumModel,bijux-proteomics-core,bijux_proteomics/io/spectra.py,jsonmodel
SpectrumPeak,bijux-proteomics-core,bijux_proteomics/io/spectra.py,jsonmodel
SpectrumPlotPayload,bijux-proteomics-core,bijux_proteomics/io/spectra.py,jsonmodel
SpectrumPlotPeak,bijux-proteomics-core,bijux_proteomics/io/spectra.py,jsonmodel
SpectrumProvenanceManifest,bijux-proteomics-core,bijux_proteomics/io/spectra.py,jsonmodel
SpectrumSimilarityMode,bijux-proteomics-core,bijux_proteomics/io/spectra.py,strenum
SpectrumValidationIssue,bijux-proteomics-core,bijux_proteomics/io/spectra.py,jsonmodel
SpikeInQcInsertion,bijux-proteomics-lab,bijux_proteomics_lab/design.py,jsonmodel
SpikeInQcSamplePlan,bijux-proteomics-lab,bijux_proteomics_lab/design.py,jsonmodel
StabilityLevel,bijux-proteomics-runtime,bijux_proteomics_runtime/core/stability.py,strenum
StableHashAlgorithm,bijux-proteomics-foundation,bijux_proteomics_foundation/hashing.py,strenum
StableHashPolicy,bijux-proteomics-foundation,bijux_proteomics_foundation/hashing.py,jsonmodel
StableIsotopeLabelChannel,bijux-proteomics-core,bijux_proteomics/chemistry/stable_isotope_labeling.py,jsonmodel
StableIsotopeLabelChemistry,bijux-proteomics-core,bijux_proteomics/chemistry/stable_isotope_labeling.py,strenum
StableIsotopeLabelingModel,bijux-proteomics-core,bijux_proteomics/chemistry/stable_isotope_labeling.py,jsonmodel
StableRuntimeErrorClass,bijux-proteomics-core,bijux_proteomics/workflow/reproducibility.py,strenum
StableRuntimeErrorEnvelope,bijux-proteomics-core,bijux_proteomics/workflow/reproducibility.py,jsonmodel
StaffingAvailability,bijux-proteomics-lab,bijux_proteomics_lab/readiness.py,jsonmodel
StageEligibility,bijux-proteomics-core,bijux_proteomics/domain/program_spec.py,jsonmodel
StandaloneVerifierInput,bijux-proteomics-core,bijux_proteomics/collaboration/__init__.py,jsonmodel
StandaloneVerifierIssue,bijux-proteomics-core,bijux_proteomics/collaboration/__init__.py,jsonmodel
StandaloneVerifierReport,bijux-proteomics-core,bijux_proteomics/collaboration/__init__.py,jsonmodel
StatePayload,bijux-proteomics-runtime,bijux_proteomics_runtime/memory/schemas.py,basemodel
StateSnapshot,bijux-proteomics-runtime,bijux_proteomics_runtime/state/schemas.py,basemodel
StreamingParseProfile,bijux-proteomics-core,bijux_proteomics/io/ingestion.py,jsonmodel
StreamingPolicyEntry,bijux-proteomics-core,bijux_proteomics/workflow/runtime.py,jsonmodel
StructureAgentInput,bijux-proteomics-runtime,bijux_proteomics_runtime/agents/schemas.py,basemodel
StructureAgentOutput,bijux-proteomics-runtime,bijux_proteomics_runtime/agents/schemas.py,basemodel
StructureConstraint,bijux-proteomics-runtime,bijux_proteomics_runtime/agents/schemas.py,basemodel
StudyMetadataModel,bijux-proteomics-core,bijux_proteomics/study/__init__.py,jsonmodel
StudyMetadataRecord,bijux-proteomics-core,bijux_proteomics/study/__init__.py,jsonmodel
StudyQcBatchSummary,bijux-proteomics-core,bijux_proteomics/qc.py,jsonmodel
StudyQcConditionSummary,bijux-proteomics-core,bijux_proteomics/qc.py,jsonmodel
StudyQcSummaryReport,bijux-proteomics-core,bijux_proteomics/qc.py,jsonmodel
StudyScaleBatchEffectEntry,bijux-proteomics-core,bijux_proteomics/quantification/__init__.py,jsonmodel
StudyScaleBatchEffectReport,bijux-proteomics-core,bijux_proteomics/quantification/__init__.py,jsonmodel
StudyScaleReplicateCorrelationReport,bijux-proteomics-core,bijux_proteomics/quantification/__init__.py,jsonmodel
StudyScaleReplicateSampleEntry,bijux-proteomics-core,bijux_proteomics/quantification/__init__.py,jsonmodel
SuccessCriterion,bijux-proteomics-core,bijux_proteomics/domain/criteria.py,basemodel
SupportState,bijux-proteomics-foundation,bijux_proteomics_foundation/states.py,strenum
SynthesisPolicy,bijux-proteomics-intelligence,bijux_proteomics_intelligence/evaluators.py,jsonmodel
TargetAnnotation,bijux-proteomics-core,bijux_proteomics/domain/targets.py,basemodel
TargetDecoyCollisionEntry,bijux-proteomics-core,bijux_proteomics/identification/__init__.py,jsonmodel
TargetDecoyCollisionReport,bijux-proteomics-core,bijux_proteomics/identification/__init__.py,jsonmodel
TargetDecoyLabel,bijux-proteomics-core,bijux_proteomics/identification/__init__.py,strenum
TargetDecoyLabelPolicy,bijux-proteomics-core,bijux_proteomics/identification/__init__.py,jsonmodel
TargetDecoyStrategyDefinition,bijux-proteomics-core,bijux_proteomics/identification/confidence.py,jsonmodel
TargetDecoyStrategyKind,bijux-proteomics-core,bijux_proteomics/identification/confidence.py,strenum
TargetDecoyStrategyRegistry,bijux-proteomics-core,bijux_proteomics/identification/confidence.py,jsonmodel
TargetDecoyValidationReport,bijux-proteomics-core,bijux_proteomics/sequences/core.py,jsonmodel
TargetOutcome,bijux-proteomics-core,bijux_proteomics/domain/targets.py,basemodel
TargetedAssayOptimizationCandidate,bijux-proteomics-core,bijux_proteomics/dia/__init__.py,jsonmodel
TargetedAssayOptimizationEntry,bijux-proteomics-core,bijux_proteomics/dia/__init__.py,jsonmodel
TargetedAssayOptimizationReport,bijux-proteomics-core,bijux_proteomics/dia/__init__.py,jsonmodel
TargetedBenchmarkClaimSummary,bijux-proteomics-lab,bijux_proteomics_lab/targeted_benchmarking.py,jsonmodel
TargetedBenchmarkClaimSupport,bijux-proteomics-lab,bijux_proteomics_lab/targeted_benchmarking.py,strenum
TargetedBenchmarkReport,bijux-proteomics-lab,bijux_proteomics_lab/targeted_benchmarking.py,jsonmodel
TargetedExternalReviewReport,bijux-proteomics-lab,bijux_proteomics_lab/targeted_benchmarking.py,jsonmodel
TargetedFailureRehearsalReport,bijux-proteomics-lab,bijux_proteomics_lab/targeted_benchmarking.py,jsonmodel
TargetedOperatorRunReport,bijux-proteomics-lab,bijux_proteomics_lab/targeted_benchmarking.py,jsonmodel
TargetedTransitionCandidate,bijux-proteomics-lab,bijux_proteomics_lab/handoffs.py,jsonmodel
TargetedTransitionEntry,bijux-proteomics-core,bijux_proteomics/lab/planning.py,jsonmodel
TargetedTransitionFragment,bijux-proteomics-core,bijux_proteomics/lab/planning.py,jsonmodel
TargetedTransitionListModel,bijux-proteomics-core,bijux_proteomics/lab/planning.py,jsonmodel
TargetedTransitionListValidationIssue,bijux-proteomics-core,bijux_proteomics/lab/planning.py,jsonmodel
TargetedTransitionListValidationReport,bijux-proteomics-core,bijux_proteomics/lab/planning.py,jsonmodel
TargetedTransitionReview,bijux-proteomics-lab,bijux_proteomics_lab/handoffs.py,jsonmodel
TargetedTransitionReviewEntry,bijux-proteomics-lab,bijux_proteomics_lab/handoffs.py,jsonmodel
TargetedWorkflowBoundaryInput,bijux-proteomics-core,bijux_proteomics/lab/planning.py,jsonmodel
TargetedWorkflowBoundaryReport,bijux-proteomics-core,bijux_proteomics/lab/planning.py,jsonmodel
TargetedWorkflowMethod,bijux-proteomics-core,bijux_proteomics/lab/planning.py,strenum
TaskConstraint,bijux-proteomics-runtime,bijux_proteomics_runtime/agents/planning/schemas.py,basemodel
TaskIO,bijux-proteomics-runtime,bijux_proteomics_runtime/agents/planning/schemas.py,basemodel
TaskSpec,bijux-proteomics-runtime,bijux_proteomics_runtime/agents/planning/schemas.py,basemodel
TelemetryProtocol,bijux-proteomics-intelligence,bijux_proteomics_intelligence/design_loop/loop.py,protocol
TheoreticalFragmentReferenceCase,bijux-proteomics-core,bijux_proteomics/chemistry/theoretical_fragment_reference.py,jsonmodel
TheoreticalFragmentReferenceIon,bijux-proteomics-core,bijux_proteomics/chemistry/theoretical_fragment_reference.py,jsonmodel
TheoreticalFragmentValidationEntry,bijux-proteomics-core,bijux_proteomics/chemistry/theoretical_fragment_reference.py,jsonmodel
TheoreticalFragmentValidationReport,bijux-proteomics-core,bijux_proteomics/chemistry/theoretical_fragment_reference.py,jsonmodel
TieBreakExplanation,bijux-proteomics-intelligence,bijux_proteomics_intelligence/outcomes.py,jsonmodel
TieBreakRule,bijux-proteomics-intelligence,bijux_proteomics_intelligence/policies.py,strenum
TmtMiniStudyBundle,bijux-proteomics-core,bijux_proteomics/corpus/__init__.py,jsonmodel
ToolContract,bijux-proteomics-runtime,bijux_proteomics_runtime/core/tooling.py,basemodel
ToolDescriptor,bijux-proteomics-runtime,bijux_proteomics_runtime/core/tooling.py,basemodel
ToolError,bijux-proteomics-runtime,bijux_proteomics_runtime/core/tooling.py,basemodel
ToolInvocationSpec,bijux-proteomics-runtime,bijux_proteomics_runtime/core/tooling.py,basemodel
ToolMetric,bijux-proteomics-runtime,bijux_proteomics_runtime/core/tooling.py,basemodel
ToolReliability,bijux-proteomics-intelligence,bijux_proteomics_intelligence/domain/metrics/quality.py,basemodel
ToolResult,bijux-proteomics-runtime,bijux_proteomics_runtime/core/tooling.py,basemodel
ToolResultPayload,bijux-proteomics-runtime,bijux_proteomics_runtime/memory/schemas.py,basemodel
ToolStatus,bijux-proteomics-runtime,bijux_proteomics_runtime/core/status.py,strenum
TractabilityFlag,bijux-proteomics-core,bijux_proteomics/domain/targets.py,basemodel
TransitionAuditIssue,bijux-proteomics-intelligence,bijux_proteomics_intelligence/candidates.py,jsonmodel
TransitionListExportBundle,bijux-proteomics-core,bijux_proteomics/dia/__init__.py,jsonmodel
TransitionListExportEntry,bijux-proteomics-core,bijux_proteomics/dia/__init__.py,jsonmodel
TransitionReviewDisposition,bijux-proteomics-lab,bijux_proteomics_lab/handoffs.py,strenum
TrialIssueEntry,bijux-proteomics-core,bijux_proteomics/adoption/__init__.py,jsonmodel
TrustPolicy,bijux-proteomics-knowledge,bijux_proteomics_knowledge/evidence.py,jsonmodel
TrustScoreComponent,bijux-proteomics-core,bijux_proteomics/review/__init__.py,jsonmodel
TrustScoreDecomposition,bijux-proteomics-core,bijux_proteomics/review/__init__.py,jsonmodel
TrustScoreProvenance,bijux-proteomics-knowledge,bijux_proteomics_knowledge/evidence.py,jsonmodel
TrustScoreRule,bijux-proteomics-knowledge,bijux_proteomics_knowledge/evidence.py,jsonmodel
UbiquitinRemnantSiteWorkflowEntry,bijux-proteomics-core,bijux_proteomics/ptm/review.py,jsonmodel
UbiquitinRemnantWorkflowReport,bijux-proteomics-core,bijux_proteomics/ptm/review.py,jsonmodel
UncertaintyPreservingInterpretationSummary,bijux-proteomics-intelligence,bijux_proteomics_intelligence/evaluators.py,jsonmodel
UncertaintyPressureSummary,bijux-proteomics-intelligence,bijux_proteomics_intelligence/briefs.py,jsonmodel
UncertaintyReductionPlan,bijux-proteomics-lab,bijux_proteomics_lab/planning.py,jsonmodel
UnifiedCliWorkflowStoryReport,bijux-proteomics-core,bijux_proteomics/interfaces/api.py,jsonmodel
UnknownModificationHypothesis,bijux-proteomics-core,bijux_proteomics/chemistry/open_search_unknown_mod.py,jsonmodel
UnresolvedQuestion,bijux-proteomics-knowledge,bijux_proteomics_knowledge/graph.py,jsonmodel
UnresolvedQuestionLedger,bijux-proteomics-intelligence,bijux_proteomics_intelligence/evaluators.py,jsonmodel
UsageSimplificationCandidate,bijux-proteomics-core,bijux_proteomics/adoption/__init__.py,jsonmodel
UtcTimestamp,bijux-proteomics-foundation,bijux_proteomics_foundation/documents.py,jsonmodel
ValidationStageProgressionDecision,bijux-proteomics-core,bijux_proteomics/lab/operations.py,jsonmodel
ValidationStageProgressionInput,bijux-proteomics-core,bijux_proteomics/lab/operations.py,jsonmodel
ValidationStageProgressionPolicy,bijux-proteomics-core,bijux_proteomics/lab/operations.py,jsonmodel
VariableModificationEnumerationEntry,bijux-proteomics-core,bijux_proteomics/chemistry/__init__.py,jsonmodel
VariableModificationEnumerationReport,bijux-proteomics-core,bijux_proteomics/chemistry/__init__.py,jsonmodel
VersionInfo,bijux-proteomics-runtime,bijux_proteomics_runtime/api/v1/schema.py,basemodel
VersionInfo,bijux-proteomics-runtime,bijux_proteomics_runtime/runtime/context/output.py,basemodel
WetLabAutomationBoundaryInput,bijux-proteomics-core,bijux_proteomics/lab/planning.py,jsonmodel
WetLabAutomationBoundaryReport,bijux-proteomics-core,bijux_proteomics/lab/planning.py,jsonmodel
WorkflowApiCliParityIssue,bijux-proteomics-core,bijux_proteomics/workflow/reproducibility.py,jsonmodel
WorkflowApiCliParityReport,bijux-proteomics-core,bijux_proteomics/workflow/reproducibility.py,jsonmodel
WorkflowArchiveMedium,bijux-proteomics-core,bijux_proteomics/workflow/runtime.py,strenum
WorkflowArtifactKind,bijux-proteomics-core,bijux_proteomics/workflow/runtime.py,strenum
WorkflowBatchOutline,bijux-proteomics-lab,bijux_proteomics_lab/planning.py,jsonmodel
WorkflowBenchmarkReview,bijux-proteomics-intelligence,bijux_proteomics_intelligence/benchmark_reviews.py,jsonmodel
WorkflowBlueprintStepMapping,bijux-proteomics-core,bijux_proteomics/workflow/runtime.py,jsonmodel
WorkflowCacheEntry,bijux-proteomics-core,bijux_proteomics/workflow/runtime.py,jsonmodel
WorkflowCacheManifest,bijux-proteomics-core,bijux_proteomics/workflow/runtime.py,jsonmodel
WorkflowCacheMissExplanationEntry,bijux-proteomics-core,bijux_proteomics/workflow/runtime.py,jsonmodel
WorkflowCacheMissExplanationReport,bijux-proteomics-core,bijux_proteomics/workflow/runtime.py,jsonmodel
WorkflowCacheMissReason,bijux-proteomics-core,bijux_proteomics/workflow/runtime.py,strenum
WorkflowCacheProbe,bijux-proteomics-core,bijux_proteomics/workflow/reproducibility.py,jsonmodel
WorkflowCacheRecord,bijux-proteomics-core,bijux_proteomics/workflow/reproducibility.py,jsonmodel
WorkflowCacheReplayEntry,bijux-proteomics-core,bijux_proteomics/workflow/runs.py,jsonmodel
WorkflowCacheReplayReport,bijux-proteomics-core,bijux_proteomics/workflow/runs.py,jsonmodel
WorkflowCheckpoint,bijux-proteomics-core,bijux_proteomics/workflow/runtime.py,jsonmodel
WorkflowCheckpointStatus,bijux-proteomics-core,bijux_proteomics/workflow/runtime.py,strenum
WorkflowCheckpointStep,bijux-proteomics-core,bijux_proteomics/workflow/runtime.py,jsonmodel
WorkflowContainerMount,bijux-proteomics-core,bijux_proteomics/workflow/runtime.py,jsonmodel
WorkflowDagEdge,bijux-proteomics-core,bijux_proteomics/workflow/runtime.py,jsonmodel
WorkflowDagNode,bijux-proteomics-core,bijux_proteomics/workflow/runtime.py,jsonmodel
WorkflowDependencyMapping,bijux-proteomics-core,bijux_proteomics/benchmarks/__init__.py,jsonmodel
WorkflowDiffCategory,bijux-proteomics-core,bijux_proteomics/workflow/runtime.py,strenum
WorkflowDiffEntry,bijux-proteomics-core,bijux_proteomics/workflow/runtime.py,jsonmodel
WorkflowDiffReport,bijux-proteomics-core,bijux_proteomics/workflow/runtime.py,jsonmodel
WorkflowExecutionMode,bijux-proteomics-core,bijux_proteomics/workflow/runtime.py,strenum
WorkflowExecutionReadinessIssue,bijux-proteomics-core,bijux_proteomics/workflow/runtime.py,jsonmodel
WorkflowExecutionReadinessReport,bijux-proteomics-core,bijux_proteomics/workflow/runtime.py,jsonmodel
WorkflowExecutionStep,bijux-proteomics-core,bijux_proteomics/workflow/runtime.py,jsonmodel
WorkflowIdentity,bijux-proteomics-runtime,bijux_proteomics_runtime/runtime/context/contracts.py,jsonmodel
WorkflowInputAsset,bijux-proteomics-core,bijux_proteomics/workflow/runtime.py,jsonmodel
WorkflowInputRole,bijux-proteomics-core,bijux_proteomics/workflow/runtime.py,strenum
WorkflowManifestExplanationEntry,bijux-proteomics-core,bijux_proteomics/workflow/runtime.py,jsonmodel
WorkflowManifestExplanationReport,bijux-proteomics-core,bijux_proteomics/workflow/runtime.py,jsonmodel
WorkflowNarrative,bijux-proteomics-knowledge,bijux_proteomics_knowledge/references/narratives.py,jsonmodel
WorkflowNarrativeKind,bijux-proteomics-knowledge,bijux_proteomics_knowledge/references/narratives.py,strenum
WorkflowPathKind,bijux-proteomics-core,bijux_proteomics/workflow/runtime.py,strenum
WorkflowReadinessStep,bijux-proteomics-lab,bijux_proteomics_lab/workflow_readiness.py,jsonmodel
WorkflowReadinessSummary,bijux-proteomics-lab,bijux_proteomics_lab/workflow_readiness.py,jsonmodel
WorkflowReferenceBriefing,bijux-proteomics-knowledge,bijux_proteomics_knowledge/references/briefings.py,jsonmodel
WorkflowReplayOutcome,bijux-proteomics-core,bijux_proteomics/workflow/runs.py,strenum
WorkflowReplayProofEntry,bijux-proteomics-core,bijux_proteomics/workflow/runtime.py,jsonmodel
WorkflowReplayProofReport,bijux-proteomics-core,bijux_proteomics/workflow/runtime.py,jsonmodel
WorkflowRerunComparisonArtifact,bijux-proteomics-core,bijux_proteomics/workflow/runtime.py,jsonmodel
WorkflowResumeKind,bijux-proteomics-core,bijux_proteomics/workflow/runtime.py,strenum
WorkflowRunDiffCategory,bijux-proteomics-core,bijux_proteomics/workflow/reproducibility.py,strenum
WorkflowRunDiffEntry,bijux-proteomics-core,bijux_proteomics/workflow/reproducibility.py,jsonmodel
WorkflowRunDiffReport,bijux-proteomics-core,bijux_proteomics/workflow/reproducibility.py,jsonmodel
WorkflowRunDirectoryLayout,bijux-proteomics-core,bijux_proteomics/workflow/runtime.py,jsonmodel
WorkflowRunDirectoryLayoutEntry,bijux-proteomics-core,bijux_proteomics/workflow/runtime.py,jsonmodel
WorkflowRunHistoryArtifact,bijux-proteomics-core,bijux_proteomics/workflow/reproducibility.py,jsonmodel
WorkflowRunHistoryEntry,bijux-proteomics-core,bijux_proteomics/workflow/reproducibility.py,jsonmodel
WorkflowRunHistoryQuery,bijux-proteomics-core,bijux_proteomics/workflow/reproducibility.py,jsonmodel
WorkflowRunHistoryQueryReport,bijux-proteomics-core,bijux_proteomics/workflow/reproducibility.py,jsonmodel
WorkflowRunHistoryStatus,bijux-proteomics-core,bijux_proteomics/workflow/reproducibility.py,strenum
WorkflowRunSnapshot,bijux-proteomics-core,bijux_proteomics/workflow/reproducibility.py,jsonmodel
WorkflowRuntimeArchiveBundle,bijux-proteomics-core,bijux_proteomics/workflow/runtime.py,jsonmodel
WorkflowRuntimeArchiveImportReport,bijux-proteomics-core,bijux_proteomics/workflow/runtime.py,jsonmodel
WorkflowRuntimeExportBundle,bijux-proteomics-core,bijux_proteomics/workflow/runtime.py,jsonmodel
WorkflowRuntimeStateManifest,bijux-proteomics-core,bijux_proteomics/workflow/runtime.py,jsonmodel
WorkflowRuntimeValidationIssue,bijux-proteomics-core,bijux_proteomics/workflow/runtime.py,jsonmodel
WorkflowRuntimeValidationReport,bijux-proteomics-core,bijux_proteomics/workflow/runtime.py,jsonmodel
WorkflowSchedulerKind,bijux-proteomics-core,bijux_proteomics/workflow/runtime.py,strenum
WorkflowScientificSurface,bijux-proteomics-core,bijux_proteomics/workflow/runtime.py,strenum
WorkflowStageKind,bijux-proteomics-core,bijux_proteomics/workflow/blueprint.py,strenum
WorkflowStartupBenchmarkInput,bijux-proteomics-core,bijux_proteomics/benchmarks/__init__.py,jsonmodel
WorkflowStartupBenchmarkReport,bijux-proteomics-core,bijux_proteomics/benchmarks/__init__.py,jsonmodel
WorkflowState,bijux-proteomics-runtime,bijux_proteomics_runtime/core/status.py,strenum
WorkflowStepBlueprint,bijux-proteomics-core,bijux_proteomics/workflow/blueprint.py,jsonmodel
WorkflowStepExecutionStatus,bijux-proteomics-core,bijux_proteomics/workflow/reproducibility.py,strenum
WorkflowStepKind,bijux-proteomics-core,bijux_proteomics/workflow/runtime.py,strenum
WorkflowStepProvenanceEntry,bijux-proteomics-core,bijux_proteomics/workflow/runtime.py,jsonmodel
WorkflowStepProvenanceReport,bijux-proteomics-core,bijux_proteomics/workflow/runtime.py,jsonmodel
WorkflowStepReplayDisposition,bijux-proteomics-core,bijux_proteomics/workflow/runtime.py,strenum
WorkflowStepRunState,bijux-proteomics-core,bijux_proteomics/workflow/reproducibility.py,jsonmodel
WorkflowStreamingMode,bijux-proteomics-core,bijux_proteomics/workflow/runtime.py,strenum
WorkflowTemplateKind,bijux-proteomics-core,bijux_proteomics/workflow/runtime.py,strenum
XmlIdentificationBoundaryReport,bijux-proteomics-core,bijux_proteomics/io/ingestion.py,jsonmodel
